N,coupled,total time,solving time
256,False,1.2763419151306152,1.2483999729156494
256,True,28.77993130683899,25.485291957855225
256,False,1.3352739810943604,1.317237138748169
256,True,30.493070363998413,26.800377368927002
256,False,1.2986915111541748,1.269463300704956
256,True,29.3497257232666,26.094676971435547
256,False,1.2188544273376465,1.20139479637146
256,True,29.869146585464478,26.121163845062256
256,False,1.2376580238342285,1.2220380306243896
256,True,31.167630434036255,27.876256227493286
256,False,1.6932721138000488,1.6762399673461914
256,True,30.006269454956055,26.69397807121277
256,False,1.234917402267456,1.2189321517944336
256,True,30.5092716217041,26.684779405593872
256,False,1.2912847995758057,1.2739596366882324
512,True,65.08387780189514,61.30881595611572
512,False,3.034275770187378,2.994776725769043
512,True,63.59637689590454,60.31112217903137
512,False,3.116136312484741,3.0820093154907227
512,True,64.88842678070068,61.058549880981445
512,False,3.3020334243774414,3.2673497200012207
512,True,64.5828104019165,61.33750557899475
512,False,3.2017822265625,3.1649887561798096
512,True,64.74402403831482,60.9283401966095
512,False,3.2418525218963623,3.2060770988464355
512,True,63.85142397880554,60.61269783973694
512,False,3.1543948650360107,3.116621971130371
512,True,63.44502067565918,59.59010028839111
512,False,3.0638821125030518,3.0094799995422363
512,True,66.44196200370789,63.163837909698486
512,False,3.4941890239715576,3.4579288959503174
512,True,64.5241494178772,61.286142110824585
512,False,3.1504604816436768,3.113771438598633
512,True,63.79988646507263,60.04056787490845
512,False,3.2088682651519775,3.1726179122924805
512,True,64.38720035552979,61.13701915740967
512,False,2.9870853424072266,2.9531407356262207
512,True,64.7146508693695,60.88228964805603
512,False,3.0678327083587646,3.0334110260009766
512,True,63.659300565719604,60.41688919067383
512,False,3.425510883331299,3.3728244304656982
512,True,61.569878578186035,57.70351600646973
512,False,3.135627031326294,3.100550889968872
512,True,64.30843114852905,61.01260685920715
512,False,3.29994535446167,3.264237880706787
512,True,64.13930082321167,60.13979458808899
512,False,3.185868740081787,3.1512081623077393
512,True,63.231653690338135,59.90677070617676
512,False,3.252511978149414,3.2181007862091064
512,True,65.63612389564514,62.39992141723633
512,False,3.2765846252441406,3.2419989109039307
512,True,65.97285914421082,62.05055117607117
512,False,3.364232063293457,3.3234543800354004
512,True,62.52461314201355,59.261698484420776
512,False,3.149651050567627,3.1116178035736084
1024,True,188.1930754184723,185.16169095039368
1024,False,11.2524254322052,11.174859523773193
1024,True,186.77241683006287,183.79079365730286
1024,False,11.117894172668457,11.0474374294281
1024,True,183.90152883529663,180.12595391273499
1024,False,11.568390607833862,11.499680280685425
1024,True,188.45288968086243,185.47241497039795
1024,False,12.192842245101929,12.115185976028442
1024,True,187.6994345188141,183.89315843582153
1024,False,11.075039386749268,11.00817060470581
1024,True,183.20857691764832,180.2081742286682
1024,False,10.761456489562988,10.687179803848267
1024,True,183.15675044059753,180.16217756271362
1024,False,11.573710441589355,11.504221677780151
1024,True,183.5298035144806,179.6688530445099
1024,False,11.888782262802124,11.823794841766357
1024,True,181.13098311424255,178.1140332221985
1024,False,11.678492307662964,11.613881349563599
1024,True,179.76214623451233,175.9608016014099
1024,False,11.027246713638306,10.957842588424683
1024,True,180.54066276550293,177.49053168296814
1024,False,11.812453269958496,11.745444059371948
1024,True,179.35651302337646,176.37281799316406
1024,False,10.652629375457764,10.580536127090454
1024,True,186.5192699432373,182.6768183708191
1024,False,12.424184560775757,12.353278160095215
1024,True,182.40932703018188,179.33366131782532
1024,False,11.047449588775635,10.968230962753296
1024,True,183.9369523525238,180.89582061767578
1024,False,11.769112586975098,11.695159196853638
1024,True,177.87549829483032,173.9696967601776
1024,False,11.361405372619629,11.293798685073853
1024,True,172.83873629570007,169.7957305908203
1024,False,11.339306592941284,11.27108097076416
1024,True,183.7996506690979,179.88423585891724
1024,False,11.562342882156372,11.494910717010498
1024,True,176.32574701309204,173.30467104911804
1024,False,10.796530723571777,10.724117755889893
1024,True,175.5516655445099,172.5008900165558
1024,False,11.564579486846924,11.495281457901001
